topic,sub_topic,dataset_id,topic_confidence
2,"['1036-ganymed', '1158-luda', '1215-boyer', '1358-gaika', '1379-lomonosowa', '1772-gagarin', '198-ampella', '2089-cetacea', '292-ludovica', '3066-mcfadden', '329-svea', '335-roberta', '3637-omeara', '3760-poutanen', '421-zahringia', '495-eulalia', '556-phyllis', '619-triberga', '623-chimaera', '652-jubilatrix', '695-bella', '714-ulula', '787-moskva', '875-nymphe', '897-lysistrata', '908-buda', '974-lioba', 'support-archives']",13521,0.82496583
7,"['asteroid', 'support-archives']",13522,0.8247914
3,"['ames-research-center', 'completed']",13523,0.44082627
2,"['completed', 'langley-research-ce...']",13524,0.42755684
7,"['asteroid', 'support-archives']",13525,0.77968735
3,"['completed', 'johnson-space-center']",13526,0.43338624
1,"['completed', 'glenn-research-center']",13527,0.8539613
2,"['completed', 'jet-propulsion-labo...']",13528,0.5025477
0,"['asteroid', 'support-archives']",13529,0.70832205
5,"['active', 'william-marsh-rice-...']",13530,0.5032514
3,"['mars', 'mars-science-labora...']",13531,0.3938823
3,"['ames', 'dashlink', 'nasa']",13532,0.25441197
7,"['asteroid', 'support-archives']",13533,0.82478136
4,"['ames-research-center', 'completed']",13534,0.5777175
2,['Error'],13535,0.87490064
5,"['completed', 'langley-research-ce...']",13536,0.44154438
3,"['ames-research-center', 'completed']",13537,0.56234324
3,"['active', 'goddard-space-fligh...']",13538,0.32770613
2,"['completed', 'marshall-space-flig...']",13539,0.73204774
3,"['ames', 'dashlink', 'nasa']",13540,0.70832264
2,['Error'],13541,0.83498764
4,"['armstrong-flight-re...', 'completed']",13542,0.46532172
7,['cassini-huygens'],13543,0.4554581
4,"['completed', 'langley-research-ce...']",13544,0.61706597
5,"['completed', 'jet-propulsion-labo...']",13545,0.4522546
0,['Error'],13546,0.82496524
4,"['completed', 'goddard-space-fligh...']",13547,0.48945957
2,"['completed', 'goddard-space-fligh...']",13548,0.4846437
5,"['saturn', 'voyager']",13549,0.82491815
3,"['completed', 'johnson-space-center']",13550,0.88922185
0,"['mars', 'maven']",13551,0.5482108
4,"['completed', 'langley-research-ce...']",13552,0.40260917
0,"['contour-mission', 'unknown']",13553,0.47417733
4,"['completed', 'dryden-flight-resea...']",13554,0.53171253
4,"['jupiter', 'ulysses']",13555,0.66822946
4,"['active', 'jet-propulsion-labo...']",13556,0.48911026
3,"['ames', 'dashlink', 'nasa']",13557,0.6219191
7,"['library-construction', 'microgravity', 'nucleic-acid-extrac...', 'nucleic-acid-sequen...', 'rna-library-constru...', 'sample-collection', 'spike-in-control', 'spike-in-control-pr...', 'treatment']",13558,0.50546914
6,"['active', 'university-of-michigan']",13559,0.31259015
0,"['mars', 'phoenix']",13560,0.4262665
5,"['active', 'jet-propulsion-labo...']",13561,0.52077144
5,"['active', 'goddard-space-fligh...']",13562,0.46002522
4,"['completed', 'glenn-research-center']",13563,0.854081
2,"['calypso', 'comet-sl9-jupiter-c...', 'dark', 'dione', 'dione-b', 'enceladus', 'epimetheus', 'helene', 'hyperion', 'iapetus', 'janus', 'mimas', 'pandora', 'phoebe', 'rhea', 'rock', 's-rings', 'saturn', 'telesto', 'tethys', 'titan', 'unknown', 'voyager']",13564,0.55685866
4,"['completed', 'glenn-research-center']",13565,0.6175623
6,"['ames', 'dashlink', 'nasa']",13566,0.7811271
4,"['completed', 'michigan-technologi...']",13567,0.4372249
2,"['active', 'marshall-space-flig...']",13568,0.8904464
2,"['calibration', 'earth', 'mercury', 'messenger', 'venus']",13569,0.85259867
1,"['completed', 'glenn-research-center']",13570,0.45700398
6,"['n-rings', 's-rings', 'u-rings', 'voyager']",13571,0.68753356
3,"['completed', 'johnson-space-center']",13572,0.4561125
2,"['completed', 'langley-research-ce...']",13573,0.56982434
5,"['armstrong-flight-re...', 'completed']",13574,0.6337327
6,"['ames', 'dashlink', 'nasa']",13575,0.12501748
2,"['16-cyg-b', '58-aql', 'calibration', 'international-roset...', 'jupiter', 'unknown']",13576,0.5574217
2,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",13577,0.62522817
0,"['data', 'dictionary', 'pds']",13578,0.78115106
4,"['active', 'glenn-research-center']",13579,0.66019416
4,"['completed', 'nasa-headquarters']",13580,0.31724563
2,"['completed', 'langley-research-ce...']",13581,0.7047771
4,"['completed', 'glenn-research-center']",13582,0.70358664
4,"['active', 'langley-research-ce...']",13583,0.7615818
6,"['completed', 'jet-propulsion-labo...']",13584,0.6213542
5,"['ames-research-center', 'completed']",13585,0.3726078
5,"['saturn', 'voyager']",13586,0.82490915
2,['Error'],13587,0.46373042
6,"['67p-churyumov-geras...', 'international-roset...']",13588,0.6251551
7,"['ames', 'dashlink', 'nasa']",13589,0.5660671
3,"['ames-research-center', 'completed']",13590,0.61458206
7,"['ames-research-center', 'completed']",13591,0.45362267
2,"['110-lydia', '125-liberatrix', '129-antigone', '132-aethra', '135-hertha', '16-psyche', '161-athor', '201-penelope', '216-kleopatra', '22-kalliope', '224-oceana', '250-bettina', '325-heidelberga', '338-budrosa', '347-pariana', '369-aeria', '382-dodona', '418-alemannia', '441-bathilde', '498-tokio', '516-amherstia', '55-pandora', '558-carmen', '69-hesperia', '755-quintilla', '785-zwetana', '849-ara', '860-ursina', '872-holda', '97-klotho', 'asteroid', 'support-archives']",13592,0.6072134
2,"['completed', 'marshall-space-flig...']",13593,0.61021304
4,"['completed', 'dryden-flight-resea...']",13594,0.58925647
2,"['completed', 'utah-state-university']",13595,0.50097346
4,"['completed', 'jet-propulsion-labo...']",13596,0.8249467
3,"['completed', 'jet-propulsion-labo...']",13597,0.49129102
5,"['api', 'earth-science-research', 'granule', 'oceanography']",13598,0.38755473
7,"['ames', 'dashlink', 'nasa']",13599,0.4738569
4,"['active', 'langley-research-ce...']",13600,0.4870918
5,"['ames-research-center', 'completed']",13601,0.42071217
2,"['completed', 'dryden-flight-resea...']",13602,0.5312305
4,"['completed', 'glenn-research-center']",13603,0.36674762
1,"['array-scanning-prot...', 'hybridization-protocol', 'ionizing-radiation', 'labelling-protocol', 'mouse-strain', 'normalization-data-...', 'nucleic-acid-extrac...', 'p-gse20959-1', 'p-gse20959-2', 'p-gse20959-3', 'p-gse20959-4', 'p-gse20959-5']",13604,0.5621136
3,"['active', 'university-of-color...']",13605,0.71516097
7,"['active', 'glenn-research-center']",13606,0.28190804
6,"['completed', 'jet-propulsion-labo...']",13607,0.52124333
0,"['mars', 'mars-exploration-rover']",13608,0.7964283
2,"['completed', 'glenn-research-center']",13609,0.5937121
3,"['active', 'glenn-research-center']",13610,0.2852115
2,['completed'],13611,0.55826974
1,"['completed', 'marshall-space-flig...']",13612,0.5206769
6,"['completed', 'jet-propulsion-labo...']",13613,0.37894928
2,"['completed', 'goddard-space-fligh...']",13614,0.8247206
5,"['completed', 'johnson-space-center']",13615,0.912452
2,"['completed', 'johnson-space-center']",13616,0.8246787
4,"['completed', 'goddard-space-fligh...']",13617,0.52053106
2,"['completed', 'goddard-space-fligh...']",13618,0.87492794
5,"['completed', 'goddard-space-fligh...']",13619,0.81158084
5,"['completed', 'marshall-space-flig...']",13620,0.4340922
4,"['completed', 'goddard-space-fligh...']",13621,0.3535636
7,['Error'],13622,0.71365803
0,"['data', 'dictionary', 'index', 'pds']",13623,0.7081226
2,"['calibration', 'earth', 'lunar-crater-observ...', 'moon', 'test-image']",13624,0.8540816
2,"['halley', 'international-halle...']",13625,0.854106
3,"['completed', 'langley-research-ce...']",13626,0.44767386
4,"['completed', 'glenn-research-center']",13627,0.41330442
1,"['absorbed-radiation-...', 'bioassay_data_trans...', 'culture', 'feature_extraction', 'grow', 'hybridization', 'image_aquisition', 'labeling', 'nucleic_acid_extrac...', 'p-gse22684-1', 'p-gse22684-10', 'p-gse22684-11', 'p-gse22684-12', 'p-gse22684-13', 'p-gse22684-14', 'p-gse22684-15', 'p-gse22684-16', 'p-gse22684-17', 'p-gse22684-18', 'p-gse22684-19', 'p-gse22684-2', 'p-gse22684-20', 'p-gse22684-21', 'p-gse22684-3', 'p-gse22684-4', 'p-gse22684-5', 'p-gse22684-6', 'p-gse22684-7', 'p-gse22684-8', 'p-gse22684-9', 'radiation-dosimetry', 'specified_biomateri...']",13628,0.35670602
3,"['completed', 'jet-propulsion-labo...']",13629,0.88777846
7,['completed'],13630,0.6802536
2,"['calibration', 'earth', 'lunar-crater-observ...', 'moon']",13631,0.82488704
0,"['mars', 'mars-exploration-rover']",13632,0.79037046
6,['cassini-huygens'],13633,0.8843847
3,"['ames-research-center', 'completed']",13634,0.6940033
4,"['completed', 'johnson-space-center']",13635,0.6395377
6,"['completed', 'langley-research-ce...']",13636,0.4426562
4,"['completed', 'johnson-space-center']",13637,0.6230326
0,"['completed', 'marshall-space-flig...']",13638,0.5433295
2,"['lunar-prospector', 'moon']",13639,0.85413355
0,"['amalthea', 'deimos', 'epimetheus', 'eros', 'gaspra', 'hyperion', 'ida', 'mathilde', 'phobos', 'support-archives']",13640,0.8249471
2,"['completed', 'marshall-space-flig...']",13641,0.31569982
4,"['completed', 'glenn-research-center']",13642,0.567037
2,"['completed', 'johnson-space-center']",13643,0.8739706
4,"['completed', 'dryden-flight-resea...']",13644,0.40577167
4,"['completed', 'glenn-research-center']",13645,0.73271835
4,"['completed', 'glenn-research-center']",13646,0.8248539
3,"['completed', 'langley-research-ce...']",13647,0.78087944
4,"['completed', 'glenn-research-center']",13648,0.35192785
2,"['67p-churyumov-geras...', 'international-roset...']",13649,0.8541261
2,['Error'],13650,0.46370444
2,"['comet-sl9-jupiter-c...', 'triton', 'voyager']",13651,0.6523695
3,"['ames-research-center', 'completed']",13652,0.33692625
6,['completed'],13653,0.12501775
4,"['mars', 'mars-exploration-rover']",13654,0.7296889
5,"['budget', 'finance', 'financial', 'performance', 'plan', 'strategic']",13655,0.9124906
3,"['armstrong-flight-re...', 'completed']",13656,0.5441796
3,"['ames', 'dashlink', 'nasa']",13657,0.9124639
7,"['completed', 'jet-propulsion-labo...']",13658,0.46859398
6,"['international-roset...', 'sun']",13659,0.8249846
4,"['completed', 'jet-propulsion-labo...']",13660,0.5622216
4,"['ames-research-center', 'completed']",13661,0.7025276
6,"['cassini-huygens', 'titan']",13662,0.8838337
3,"['ames-research-center', 'completed']",13663,0.6273263
3,"['ames-research-center', 'completed']",13664,0.53612834
0,"['astrophysics', 'fermi', 'gamma-ray-bursts', 'gbm', 'lat', 'light-arcs', 'particle-physics', 'photons', 'pulsars', 'solar-flares', 'space-science']",13665,0.4715694
6,"['completed', 'marshall-space-flig...']",13666,0.35790366
2,"['mercury', 'messenger']",13667,0.65250766
3,"['completed', 'glenn-research-center']",13668,0.6582601
4,"['completed', 'langley-research-ce...']",13669,0.5317816
3,"['active', 'johnson-space-center']",13670,0.5312418
5,"['completed', 'marshall-space-flig...']",13671,0.88191247
4,"['active', 'goddard-space-fligh...']",13672,0.781151
6,"['international-roset...', 'sun']",13673,0.82498455
2,"['completed', 'glenn-research-center']",13674,0.62500966
4,"['completed', 'johnson-space-center']",13675,0.4831075
7,"['completed', 'langley-research-ce...']",13676,0.5308884
6,['Error'],13677,0.358456
6,"['completed', 'langley-research-ce...']",13678,0.39993727
7,"['completed', 'dryden-flight-resea...']",13679,0.31411296
2,['Error'],13680,0.7020408
5,"['completed', 'marshall-space-flig...']",13681,0.5675831
4,"['completed', 'glenn-research-center']",13682,0.63541734
6,"['completed', 'marshall-space-flig...']",13683,0.32505128
4,"['completed', 'glenn-research-center']",13684,0.5800855
4,"['active', 'marshall-space-flig...']",13685,0.57127815
0,"['completed', 'langley-research-ce...']",13686,0.37536773
6,"['completed', 'johnson-space-center']",13687,0.5280784
4,"['completed', 'langley-research-ce...']",13688,0.36890605
0,"['asteroid', 'support-archives']",13689,0.7811947
2,"['243-ida', 'asteroid', 'calibration', 'dactyl-ida-i', 'galileo']",13690,0.589156
4,"['active', 'goddard-space-fligh...']",13691,0.39836523
6,"['atlas', 'calypso', 'cassini-huygens', 'dione', 'enceladus', 'epimetheus', 'helene', 'hyperion', 'iapetus', 'janus', 'mimas', 'pan', 'pandora', 'phoebe', 'prometheus', 'rhea', 's-rings', 'saturn', 'telesto', 'tethys', 'titan']",13692,0.6987456
4,"['completed', 'stennis-space-center']",13693,0.49777693
3,['active'],13694,0.85400397
2,"['completed', 'jet-propulsion-labo...']",13695,0.35408458
0,"['ames', 'dashlink', 'nasa']",13696,0.55895334
1,"['halley', 'vega-2']",13697,0.8245808
1,['dawn-mission-to-ves...'],13698,0.82495505
3,"['completed', 'langley-research-ce...']",13699,0.5605207
2,"['completed', 'jet-propulsion-labo...']",13700,0.4389569
5,"['completed', 'langley-research-ce...']",13701,0.24565366
2,"['completed', 'glenn-research-center']",13702,0.593794
6,"['completed', 'goddard-space-fligh...']",13703,0.8540473
6,"['ames-research-center', 'completed']",13704,0.46842676
5,"['active', 'stennis-space-center']",13705,0.51775074
0,"['mars', 'phoenix']",13706,0.49470055
1,"['active', 'jet-propulsion-labo...']",13707,0.35476348
4,"['2867-steins', 'calibration', 'international-roset...']",13708,0.52063656
4,"['ames-research-center', 'completed']",13709,0.8231358
3,"['completed', 'kennedy-space-center']",13710,0.6014902
5,"['active', 'ames-research-center']",13711,0.5228895
2,"['4-vesta', 'dawn-mission-to-ves...']",13712,0.4840415
7,"['completed', 'stennis-space-center']",13713,0.33525568
2,"['lunar-reconnaissanc...', 'moon']",13714,0.75729007
4,"['active', 'stennis-space-center']",13715,0.6139819
6,"['completed', 'jet-propulsion-labo...']",13716,0.4144806
7,"['completed', 'goddard-space-fligh...']",13717,0.53747267
4,"['completed', 'jet-propulsion-labo...']",13718,0.5042453
7,"['completed', 'goddard-space-fligh...']",13719,0.4851841
4,"['completed', 'goddard-space-fligh...']",13720,0.8323067
4,"['completed', 'marshall-space-flig...']",13721,0.7249366
2,"['67p-churyumov-geras...', 'international-roset...']",13722,0.87495106
2,['Error'],13723,0.6411417
3,"['completed', 'goddard-space-fligh...']",13724,0.46187663
7,"['completed', 'goddard-space-fligh...']",13725,0.6849691
0,"['completed', 'goddard-space-fligh...']",13726,0.27917495
5,"['completed', 'marshall-space-flig...']",13727,0.4107033
4,"['completed', 'nasa-headquarters']",13728,0.7951498
0,"['completed', 'glenn-research-center']",13729,0.44852528
4,['completed'],13730,0.60505813
0,"['mars', 'mars-exploration-rover']",13731,0.50233245
7,"['completed', 'glenn-research-center']",13732,0.7014017
3,"['data-collection', 'labeling', 'microgravity', 'normalization-data-...', 'nucleic-acid-hybrid...', 'rna-extraction', 'sample-collection']",13733,0.7775996
5,"['active', 'armstrong-flight-re...']",13734,0.39593893
4,"['completed', 'langley-research-ce...']",13735,0.687435
3,"['ames', 'dashlink', 'nasa']",13736,0.72932905
3,"['completed', 'langley-research-ce...']",13737,0.5607295
0,"['completed', 'johnson-space-center']",13738,0.22914155
7,"['completed', 'glenn-research-center']",13739,0.8748192
4,"['completed', 'jet-propulsion-labo...']",13740,0.6734124
4,"['active', 'ames-research-center']",13741,0.3236806
0,"['completed', 'goddard-space-fligh...']",13742,0.50706416
4,"['active', 'university-of-virginia']",13743,0.8195195
0,"['active', 'stennis-space-center']",13744,0.42463714
4,"['completed', 'jet-propulsion-labo...']",13745,0.46418676
4,"['completed', 'glenn-research-center']",13746,0.47821358
4,"['completed', 'glenn-research-center']",13747,0.4252134
6,"['completed', 'johnson-space-center']",13748,0.85394603
1,"['ames-research-center', 'completed']",13749,0.46786037
2,"['active', 'jet-propulsion-labo...']",13750,0.6695242
4,"['active', 'langley-research-ce...']",13751,0.2624717
7,"['fermi', 'gamma-ray', 'gbm', 'lat', 'solar', 'telescope']",13752,0.29058036
4,"['completed', 'johnson-space-center']",13753,0.44231677
6,"['2001-mars-odyssey', 'mars']",13754,0.33124918
7,"['asteroid', 'support-archives']",13755,0.5307074
4,"['completed', 'stennis-space-center']",13756,0.615572
4,"['completed', 'nasa-headquarters']",13757,0.52232426
3,"['completed', 'dryden-flight-resea...']",13758,0.40804654
3,"['armstrong-flight-re...', 'completed']",13759,0.6323863
6,"['jupiter', 'voyager']",13760,0.87499315
4,"['completed', 'langley-research-ce...']",13761,0.4885159
3,"['armstrong-flight-re...', 'completed']",13762,0.50540185
2,"['geography', 'nen', 'space-science', 'wise']",13763,0.7083304
4,"['completed', 'johnson-space-center']",13764,0.8748809
6,"['completed', 'kennedy-space-center']",13765,0.7552402
2,"['completed', 'goddard-space-fligh...']",13766,0.5066831
4,"['completed', 'goddard-space-fligh...']",13767,0.48752174
2,"['completed', 'langley-research-ce...']",13768,0.5408377
3,"['amazon-web-services', 'aws', 'climate', 'earth-science']",13769,0.5870381
2,"['completed', 'goddard-space-fligh...']",13770,0.3767408
3,"['amazon-web-services', 'aws', 'climate', 'earth-science', 'landsat']",13771,0.64418143
3,"['completed', 'langley-research-ce...']",13772,0.7269586
5,"['completed', 'langley-research-ce...']",13773,0.86195433
4,"['completed', 'johnson-space-center']",13774,0.66242015
3,"['completed', 'johnson-space-center']",13775,0.6268901
6,"['completed', 'glenn-research-center']",13776,0.61030555
6,"['calibration', 'cassini-huygens', 'dust']",13777,0.8248985
5,"['completed', 'goddard-space-fligh...']",13778,0.86314744
