topic,sub_topic,dataset_id,topic_confidence,sub_topic_confidence
3,2,15013,0.75434196,0.9931428
5,2,15014,0.40494823,0.98489577
4,2,15015,0.9016179,0.99510926
4,2,15016,0.8249461,0.9066926
0,1,15017,0.8248462,0.4710573
6,0,15018,0.12501761,0.5487556
3,2,15019,0.5157255,0.9566615
6,2,15020,0.44940123,0.9695162
2,0,15021,0.6753778,0.79315203
3,2,15022,0.5272852,0.9728879
6,2,15023,0.8248964,0.71043676
4,2,15024,0.8249888,0.99388045
2,2,15025,0.82485735,0.8527897
3,2,15026,0.7293787,0.9922222
7,2,15027,0.37227926,0.9939689
4,2,15028,0.7991823,0.9921134
2,1,15029,0.48028973,0.43479675
5,2,15030,0.6337208,0.9933621
2,1,15031,0.7083304,0.9757006
1,0,15032,0.43815947,0.9813508
6,1,15033,0.3688944,0.5124208
1,0,15034,0.49106023,0.5060366
2,2,15035,0.32026365,0.6339839
7,2,15036,0.4919911,0.9594354
4,2,15037,0.8239395,0.9870089
4,2,15038,0.41627204,0.99129844
4,2,15039,0.83341557,0.98644197
4,2,15040,0.39231187,0.86328787
3,2,15041,0.8248312,0.9958105
4,2,15042,0.63362134,0.9453798
0,2,15043,0.33848765,0.90797937
4,2,15044,0.54260856,0.99485713
4,2,15045,0.5919555,0.9949449
0,1,15046,0.53186435,0.59741676
3,2,15047,0.838419,0.99419737
4,2,15048,0.40715483,0.9928031
0,2,15049,0.3363635,0.77419573
1,1,15050,0.6734283,0.57857186
1,2,15051,0.43386793,0.9933304
0,1,15052,0.7011517,0.6660109
2,1,15053,0.7081447,0.5911908
6,1,15054,0.88524425,0.6977188
2,0,15055,0.39028618,0.39786896
5,2,15056,0.7077617,0.990638
7,2,15057,0.722582,0.9924402
0,0,15058,0.48293942,0.9756595
2,2,15059,0.28041902,0.9933317
4,2,15060,0.8602356,0.9810744
2,2,15061,0.5297862,0.9932212
7,2,15062,0.50823706,0.9920935
4,2,15063,0.45823577,0.99007654
2,2,15064,0.40584245,0.8147303
7,0,15065,0.39759126,0.72088844
6,2,15066,0.33272228,0.41642237
5,2,15067,0.4157649,0.989745
4,2,15068,0.39763537,0.9929275
4,2,15069,0.42517242,0.7559828
4,2,15070,0.48189273,0.9940257
5,2,15071,0.43695077,0.9011413
7,2,15072,0.3515597,0.97971636
5,2,15073,0.47508866,0.99280745
0,0,15074,0.78119475,0.87981904
5,2,15075,0.6049475,0.99179107
4,2,15076,0.39964145,0.9768723
5,0,15077,0.5454412,0.9601427
6,2,15078,0.24708354,0.9916619
5,2,15079,0.81070566,0.8833292
5,2,15080,0.7810826,0.54620105
2,2,15081,0.29030776,0.95244735
7,2,15082,0.49553332,0.9858566
4,2,15083,0.37937307,0.9923027
4,2,15084,0.4794515,0.9904219
4,2,15085,0.7344685,0.90428305
4,2,15086,0.6436386,0.9928387
7,2,15087,0.6322139,0.9916993
5,2,15088,0.6733095,0.89136475
5,2,15089,0.5122537,0.98743534
4,2,15090,0.8475388,0.99435014
3,2,15091,0.86769783,0.75505906
7,2,15092,0.4808817,0.9500592
5,2,15093,0.42684197,0.9833982
7,2,15094,0.55774176,0.98886794
5,1,15095,0.70832825,0.95591265
2,2,15096,0.45725504,0.5288084
4,2,15097,0.7576088,0.98805845
4,2,15098,0.793414,0.9916905
5,2,15099,0.54163516,0.94709873
6,1,15100,0.12501769,0.770994
3,2,15101,0.63605773,0.99136406
3,2,15102,0.8877788,0.98918176
6,1,15103,0.82497966,0.6370657
2,2,15104,0.7916632,0.9782722
3,2,15105,0.33266786,0.9951277
3,2,15106,0.5405032,0.69741786
1,2,15107,0.39579827,0.99254555
7,0,15108,0.5694255,0.9616728
5,1,15109,0.70832825,0.9559156
2,2,15110,0.42139626,0.99143344
4,2,15111,0.7243901,0.99538213
7,2,15112,0.72933626,0.90312356
2,2,15113,0.44588876,0.9862296
6,2,15114,0.6052544,0.5248032
0,2,15115,0.39820808,0.9956139
4,2,15116,0.36218086,0.9863939
2,0,15117,0.6249805,0.8168374
2,1,15118,0.82492906,0.93511087
2,2,15119,0.32638332,0.9919506
6,2,15120,0.5624812,0.99104524
2,2,15121,0.42915085,0.9901712
3,2,15122,0.6460658,0.97663486
2,2,15123,0.3749938,0.9728823
4,2,15124,0.85411876,0.99324656
5,2,15125,0.60736144,0.9907279
7,2,15126,0.64939547,0.9837268
3,2,15127,0.48682857,0.99317884
3,2,15128,0.5242467,0.98103607
3,2,15129,0.89052844,0.9931125
4,2,15130,0.4800899,0.98760206
4,2,15131,0.40321293,0.9905823
2,0,15132,0.5707114,0.92777467
7,2,15133,0.43937764,0.98505914
5,2,15134,0.73143715,0.9622887
2,0,15135,0.4939971,0.927771
2,0,15136,0.51657027,0.6426037
7,2,15137,0.5242178,0.88630164
7,2,15138,0.6118755,0.99261695
3,2,15139,0.32791695,0.994705
2,0,15140,0.8201805,0.5597344
4,0,15141,0.41023856,0.9615022
4,0,15142,0.7189837,0.6399287
4,2,15143,0.87981296,0.9949855
0,0,15144,0.7318712,0.33333334
3,2,15145,0.70795214,0.6390514
6,2,15146,0.43175957,0.8762871
7,2,15147,0.8540974,0.95175695
3,2,15148,0.7311973,0.68745077
3,2,15149,0.46540585,0.99020916
7,2,15150,0.7811473,0.986754
4,2,15151,0.64850295,0.992119
7,2,15152,0.2743234,0.97302234
0,1,15153,0.37784466,0.61186486
5,2,15154,0.5830952,0.99323756
4,2,15155,0.4894215,0.88588417
2,1,15156,0.8248588,0.9351173
4,2,15157,0.5844452,0.98599464
2,1,15158,0.87497485,0.94874644
3,0,15159,0.5504277,0.6400891
4,2,15160,0.8248142,0.9908916
7,2,15161,0.3621072,0.9879315
7,2,15162,0.49024168,0.9555397
5,2,15163,0.64911294,0.9914084
0,1,15164,0.53119457,0.45127693
3,2,15165,0.22501333,0.7935079
5,2,15166,0.7411415,0.83308923
7,0,15167,0.5790071,0.6846902
4,2,15168,0.41431236,0.9744023
0,2,15169,0.78116745,0.99242693
5,2,15170,0.37647822,0.99027526
6,0,15171,0.29351947,0.6628502
4,2,15172,0.85395867,0.9422005
4,2,15173,0.34920898,0.98252136
4,2,15174,0.43781778,0.9352228
6,1,15175,0.78122985,0.9757002
6,2,15176,0.7274786,0.98998207
2,2,15177,0.41591975,0.9910543
0,0,15178,0.7811937,0.80867964
5,2,15179,0.45832866,0.99104583
2,0,15180,0.7078947,0.8900095
3,0,15181,0.6576767,0.5366903
4,2,15182,0.41964018,0.9960921
3,2,15183,0.6302729,0.9933475
2,0,15184,0.32979137,0.33333334
3,2,15185,0.87494624,0.86658394
0,2,15186,0.6655983,0.6663732
7,2,15187,0.5517334,0.99543065
2,0,15188,0.890583,0.6223451
4,2,15189,0.8905377,0.99313426
2,2,15190,0.67600566,0.6617749
5,2,15191,0.9203806,0.94836855
7,2,15192,0.5844708,0.9824423
7,0,15193,0.8248511,0.9682259
5,2,15194,0.7801205,0.878551
4,2,15195,0.5777396,0.99244255
6,1,15196,0.88524354,0.8561804
3,2,15197,0.5312428,0.988166
3,2,15198,0.6849065,0.99420166
3,2,15199,0.6069768,0.91697526
7,2,15200,0.47130126,0.9674821
1,0,15201,0.83996785,0.97995067
7,2,15202,0.34492183,0.99415296
6,2,15203,0.581981,0.53383815
7,0,15204,0.85409915,0.8723656
6,0,15205,0.5688016,0.5573517
7,2,15206,0.51547843,0.98636526
5,2,15207,0.5300718,0.9890841
0,2,15208,0.5487164,0.90288454
4,2,15209,0.80013394,0.9856949
5,2,15210,0.70586854,0.9928102
4,2,15211,0.59814155,0.98125285
5,2,15212,0.5238645,0.98411936
4,2,15213,0.60183936,0.986868
6,2,15214,0.854057,0.9803233
5,2,15215,0.4249757,0.9902878
3,0,15216,0.708284,0.6042769
2,0,15217,0.6263997,0.59652853
2,2,15218,0.31821087,0.986883
5,2,15219,0.68089014,0.98548657
5,2,15220,0.6175269,0.99228036
5,2,15221,0.8748247,0.9041902
3,2,15222,0.5421876,0.87604785
2,2,15223,0.4316896,0.9912313
6,2,15224,0.85396856,0.9374375
4,2,15225,0.91165745,0.94953746
3,2,15226,0.6405837,0.9878572
6,0,15227,0.68604106,0.8777276
4,2,15228,0.46403816,0.98976874
7,2,15229,0.53583187,0.96882796
6,0,15230,0.12501761,0.5781071
3,2,15231,0.5323336,0.9821414
3,2,15232,0.39697948,0.9867059
2,2,15233,0.39205465,0.9912215
6,1,15234,0.8541343,0.5753807
6,2,15235,0.40002167,0.99710745
2,0,15236,0.79743516,0.66422284
3,2,15237,0.70820004,0.9047886
4,2,15238,0.69108367,0.9593981
4,2,15239,0.9026562,0.9915279
4,2,15240,0.48302716,0.79137236
1,1,15241,0.824285,0.9479325
7,2,15242,0.543189,0.83043545
1,2,15243,0.51580244,0.9721288
1,0,15244,0.4695907,0.72789687
4,2,15245,0.41620827,0.99414366
4,2,15246,0.8905956,0.8272022
4,2,15247,0.50263536,0.9861846
0,2,15248,0.36793303,0.9910382
1,0,15249,0.8541088,0.98391443
6,0,15250,0.12504178,0.33333334
4,2,15251,0.24353337,0.98598593
6,1,15252,0.88524383,0.8473778
7,2,15253,0.6297923,0.9793365
3,2,15254,0.67586195,0.86774933
0,2,15255,0.5825202,0.9966673
3,2,15256,0.47233713,0.99659175
3,2,15257,0.35957775,0.9918442
7,2,15258,0.6033466,0.8884865
4,2,15259,0.8249241,0.9938252
2,2,15260,0.46967405,0.9890365
3,2,15261,0.6172933,0.87833804
2,2,15262,0.51976234,0.9852031
2,0,15263,0.83619094,0.60097694
5,2,15264,0.7440389,0.9920132
5,2,15265,0.66430163,0.90023905
0,2,15266,0.60734296,0.89893746
3,2,15267,0.7791821,0.9834939
5,1,15268,0.70832825,0.9559137
3,2,15269,0.5259141,0.97573775
4,2,15270,0.4666212,0.99152464
4,2,15271,0.42542285,0.9876108
4,2,15272,0.60185194,0.8522342
3,2,15273,0.5467214,0.99225354
4,2,15274,0.8541122,0.7762652
4,2,15275,0.6993752,0.9930911
3,2,15276,0.82442147,0.9602217
6,2,15277,0.4290015,0.5550455
5,2,15278,0.4767279,0.9886828
4,2,15279,0.57410127,0.9920826
6,1,15280,0.70830256,0.95078003
3,2,15281,0.53008276,0.8674043
3,2,15282,0.63834625,0.98944217
2,0,15283,0.37869066,0.48867708
4,2,15284,0.37405437,0.8164387
2,0,15285,0.7090314,0.4101005
6,2,15286,0.5982102,0.6082038
5,2,15287,0.33515558,0.9926119
4,2,15288,0.8171952,0.9812886
4,2,15289,0.4213208,0.99021095
2,2,15290,0.78110576,0.9891624
7,1,15291,0.3797854,0.58383334
7,2,15292,0.87489223,0.9919026
4,2,15293,0.8248771,0.98025376
0,0,15294,0.8749729,0.33333334
7,2,15295,0.8639624,0.9931161
5,2,15296,0.62576073,0.9390762
3,2,15297,0.70832264,0.88731027
4,2,15298,0.50140405,0.99027723
7,2,15299,0.56999856,0.98859656
0,2,15300,0.619986,0.9919189
2,2,15301,0.8496727,0.9763552
6,1,15302,0.67648464,0.55020523
7,2,15303,0.89043325,0.6804916
2,2,15304,0.55178314,0.63828593
2,2,15305,0.4413775,0.98889965
6,1,15306,0.885244,0.87565327
7,2,15307,0.7079595,0.9259444
6,1,15308,0.54764396,0.44465002
6,2,15309,0.68579787,0.95795643
2,2,15310,0.43867853,0.9825401
4,2,15311,0.5098484,0.9677784
4,2,15312,0.6315743,0.9951416
4,2,15313,0.41072083,0.9765465
1,2,15314,0.4248441,0.9964977
0,0,15315,0.6114286,0.89617527
4,2,15316,0.74179864,0.9072391
4,2,15317,0.6788698,0.98964304
4,2,15318,0.5624742,0.9758343
0,2,15319,0.5624802,0.9138504
5,2,15320,0.5056061,0.9925283
6,2,15321,0.42768118,0.99212056
5,2,15322,0.9027721,0.60791665
6,2,15323,0.5218876,0.98797506
4,2,15324,0.7928996,0.8487274
5,2,15325,0.5943802,0.52492225
6,0,15326,0.88240975,0.33333334
1,2,15327,0.53241265,0.9912057
4,2,15328,0.62394005,0.99272364
4,2,15329,0.7254068,0.8641695
5,0,15330,0.4578367,0.79293996
0,2,15331,0.5322644,0.9340198
3,2,15332,0.5138893,0.9896936
5,2,15333,0.5577135,0.9926256
2,2,15334,0.48993433,0.97725284
7,0,15335,0.82485366,0.96822876
1,0,15336,0.40980008,0.52794755
2,2,15337,0.902673,0.9942871
0,0,15338,0.824955,0.71883655
3,2,15339,0.4650983,0.4826214
7,2,15340,0.7578153,0.9943898
4,2,15341,0.6292546,0.99435425
0,2,15342,0.6247754,0.98599803
6,2,15343,0.30873403,0.655742
4,2,15344,0.6103552,0.99445516
4,2,15345,0.4252134,0.9925151
4,2,15346,0.8248697,0.9463116
2,2,15347,0.36323717,0.9897692
7,2,15348,0.6412237,0.99312043
0,2,15349,0.35890073,0.8139917
5,2,15350,0.63090855,0.9924986
4,2,15351,0.50058323,0.99282193
4,2,15352,0.55321825,0.9915509
0,0,15353,0.68242013,0.33333334
2,1,15354,0.7083304,0.97570467
1,0,15355,0.81582296,0.5622066
4,2,15356,0.49652752,0.96476763
4,2,15357,0.7045652,0.91506886
2,2,15358,0.7546458,0.86673033
5,2,15359,0.8409656,0.99145657
2,2,15360,0.35742682,0.9941714
6,1,15361,0.8541561,0.8980327
3,2,15362,0.41394794,0.9913894
5,2,15363,0.84011,0.9895102
4,2,15364,0.3735294,0.98665494
1,2,15365,0.41778657,0.96703357
4,2,15366,0.9026893,0.95275015
4,2,15367,0.5900746,0.9722949
5,0,15368,0.78118294,0.98135793
2,2,15369,0.5900068,0.9913741
1,2,15370,0.853824,0.97323596
2,0,15371,0.4971974,0.9277289
5,2,15372,0.7376618,0.99028724
5,2,15373,0.38264158,0.9919165
3,2,15374,0.8540741,0.9943596
2,2,15375,0.4335435,0.9881125
2,2,15376,0.8540073,0.9064697
2,2,15377,0.5159241,0.8380626
1,2,15378,0.28886518,0.9804825
0,0,15379,0.78113943,0.9710212
6,0,15380,0.54258895,0.49475592
2,2,15381,0.5544014,0.99026114
0,2,15382,0.35626957,0.5639713
5,2,15383,0.40747416,0.9304542
5,2,15384,0.42063743,0.97998524
3,2,15385,0.30268815,0.9922585
6,2,15386,0.6699725,0.9943885
4,2,15387,0.3423138,0.9928669
7,2,15388,0.39994788,0.99508005
6,1,15389,0.22600122,0.94225526
2,2,15390,0.50488627,0.9923745
2,2,15391,0.82499427,0.9894598
4,2,15392,0.718279,0.9916207
2,0,15393,0.8539646,0.33333334
5,2,15394,0.52558184,0.6451863
7,2,15395,0.53820294,0.99183595
4,2,15396,0.60858387,0.98166865
7,0,15397,0.7079935,0.33333334
0,2,15398,0.78118384,0.9897645
4,2,15399,0.8540881,0.56059307
5,2,15400,0.3153587,0.6645422
5,1,15401,0.70832825,0.95591515
5,0,15402,0.6787439,0.33333334
0,2,15403,0.5624802,0.8370874
0,2,15404,0.59320945,0.9463503
4,2,15405,0.46036333,0.97611165
4,1,15406,0.79711115,0.51408106
5,2,15407,0.3572715,0.9848638
2,2,15408,0.32133028,0.8982987
2,0,15409,0.708189,0.9481779
3,2,15410,0.4215194,0.9961139
4,2,15411,0.725531,0.66762185
3,2,15412,0.35940856,0.96876234
2,2,15413,0.6011086,0.8809076
4,2,15414,0.8541191,0.9890688
2,2,15415,0.8748674,0.9971653
3,1,15416,0.5281039,0.5834272
4,2,15417,0.4349501,0.9962021
7,2,15418,0.5721992,0.98453826
4,2,15419,0.83040947,0.9939717
2,2,15420,0.35426104,0.9877447
4,2,15421,0.56222063,0.9746555
2,2,15422,0.85406625,0.985297
4,2,15423,0.5435091,0.9931131
4,2,15424,0.47828984,0.993807
6,2,15425,0.61672974,0.86455566
2,2,15426,0.4897487,0.66638
7,0,15427,0.84064835,0.33333334
2,2,15428,0.59401065,0.99441993
4,2,15429,0.50994027,0.88867706
2,2,15430,0.4674899,0.9925097
4,2,15431,0.30387604,0.99203265
2,1,15432,0.7083304,0.97569793
6,2,15433,0.74231744,0.5098889
2,1,15434,0.8540771,0.9002729
4,2,15435,0.38705713,0.96890527
2,0,15436,0.62498033,0.7099688
6,0,15437,0.72860557,0.9280615
2,2,15438,0.8734073,0.99354583
2,0,15439,0.6576817,0.9813513
3,2,15440,0.52556455,0.98921955
6,1,15441,0.885244,0.82421684
6,2,15442,0.5312788,0.98829854
5,2,15443,0.5704247,0.98197025
5,2,15444,0.5867944,0.9840141
6,0,15445,0.48659775,0.9136966
4,2,15446,0.62211937,0.9639419
5,0,15447,0.3853503,0.7562592
4,2,15448,0.5209494,0.9713118
6,1,15449,0.5031001,0.720817
4,2,15450,0.561988,0.9898394
5,2,15451,0.5363613,0.9903661
4,2,15452,0.3723877,0.9913855
6,0,15453,0.3037862,0.4204016
4,0,15454,0.4102301,0.94860506
1,1,15455,0.85414,0.93393767
1,2,15456,0.39134127,0.93450475
5,2,15457,0.7075669,0.8654959
5,2,15458,0.82439256,0.7237474
4,2,15459,0.44454956,0.9926191
1,2,15460,0.53681964,0.99149966
0,0,15461,0.6814072,0.33333334
4,2,15462,0.4233095,0.98572034
4,2,15463,0.3027611,0.9968322
2,0,15464,0.797785,0.61440593
5,2,15465,0.48071423,0.98565537
6,2,15466,0.37502265,0.98268396
2,2,15467,0.49874845,0.96532184
3,2,15468,0.42645934,0.90062094
2,2,15469,0.70570123,0.992615
2,2,15470,0.44186518,0.98306555
0,0,15471,0.7295656,0.33333334
1,0,15472,0.35449952,0.8233425
7,2,15473,0.4953157,0.9453363
3,2,15474,0.7080626,0.9355787
6,2,15475,0.5673991,0.909186
7,2,15476,0.47212774,0.9834801
1,2,15477,0.5202188,0.67062104
5,2,15478,0.53123254,0.95953286
4,2,15479,0.57727015,0.9922889
6,1,15480,0.88524383,0.83624214
1,0,15481,0.76558954,0.98632324
2,0,15482,0.2938179,0.33333334
4,0,15483,0.5205215,0.44871604
5,2,15484,0.6061106,0.9916221
3,2,15485,0.80589753,0.99200416
2,2,15486,0.66255087,0.9919883
5,2,15487,0.5643624,0.98462963
3,2,15488,0.61990964,0.9663743
6,1,15489,0.8249389,0.9376971
7,2,15490,0.6783739,0.9630633
4,2,15491,0.6500667,0.52851546
5,2,15492,0.35593802,0.71591
6,1,15493,0.4562732,0.9477942
2,0,15494,0.82498455,0.49999475
2,0,15495,0.7812265,0.48937914
5,2,15496,0.3593561,0.9947146
6,1,15497,0.60357594,0.7206797
7,2,15498,0.43191984,0.99428135
6,2,15499,0.30052376,0.60972005
4,2,15500,0.5734963,0.90067255
5,2,15501,0.606002,0.679751
0,2,15502,0.3800316,0.9934027
0,2,15503,0.47446957,0.9318042
3,2,15504,0.4440841,0.9919995
6,0,15505,0.7321788,0.33333334
0,2,15506,0.5682981,0.99403346
4,2,15507,0.43252036,0.59284467
6,2,15508,0.39357486,0.83938324
3,2,15509,0.8540467,0.8993352
4,2,15510,0.4392261,0.92761934
6,0,15511,0.8248731,0.39317447
4,2,15512,0.6878348,0.7214325
4,2,15513,0.42477873,0.87109214
6,2,15514,0.35311303,0.9918826
0,2,15515,0.5205234,0.9928218
4,2,15516,0.91996634,0.9670094
4,2,15517,0.47603747,0.99662876
5,1,15518,0.70832825,0.95591396
3,2,15519,0.421216,0.990432
5,2,15520,0.809942,0.9950769
2,2,15521,0.3845862,0.9925319
3,2,15522,0.344447,0.872052
4,2,15523,0.45163321,0.9915212
2,2,15524,0.47778094,0.9920442
3,2,15525,0.6179713,0.99256325
2,1,15526,0.7083304,0.975694
6,1,15527,0.6761832,0.92287296
4,2,15528,0.7537292,0.99343175
4,2,15529,0.5398126,0.571677
5,2,15530,0.45620945,0.6236368
2,1,15531,0.87494,0.94827586
0,0,15532,0.38509294,0.33333334
6,1,15533,0.8749631,0.61017424
6,0,15534,0.51155347,0.72255707
2,2,15535,0.59756833,0.7581595
2,2,15536,0.6146651,0.99355793
4,2,15537,0.44315848,0.92660826
0,0,15538,0.3751033,0.7121599
3,2,15539,0.82282764,0.979786
2,2,15540,0.4334298,0.99443054
0,2,15541,0.3251056,0.7144914
4,2,15542,0.5621498,0.8265233
2,2,15543,0.44485193,0.9877702
2,2,15544,0.5680409,0.6663732
3,2,15545,0.7810828,0.9920852
3,2,15546,0.78111106,0.9917921
6,1,15547,0.39628336,0.52963334
1,2,15548,0.38664722,0.9495567
2,2,15549,0.57549113,0.91455895
4,1,15550,0.45947918,0.5939245
4,2,15551,0.6461143,0.9817784
6,1,15552,0.8852442,0.8560275
0,2,15553,0.27270967,0.90152436
6,2,15554,0.4196604,0.98490167
7,0,15555,0.60868007,0.33333334
5,2,15556,0.86237854,0.8324841
4,2,15557,0.6694996,0.9946595
4,2,15558,0.8902269,0.98424983
5,2,15559,0.478481,0.99104875
4,2,15560,0.37416708,0.6861423
5,2,15561,0.61596745,0.66911334
5,0,15562,0.38311514,0.8429197
0,0,15563,0.41713858,0.46139416
4,2,15564,0.4744486,0.99167675
7,2,15565,0.41169283,0.83270365
4,2,15566,0.914447,0.9928444
3,2,15567,0.82478696,0.90317595
5,2,15568,0.9124906,0.6078993
7,2,15569,0.28086832,0.9944546
7,2,15570,0.82490766,0.9880625
0,0,15571,0.43053418,0.68498206
5,2,15572,0.69806844,0.99404
5,2,15573,0.38197026,0.992974
0,0,15574,0.53124404,0.56025225
4,2,15575,0.8904965,0.96940273
6,1,15576,0.624949,0.7659457
3,2,15577,0.579851,0.99339813
3,0,15578,0.4534489,0.757484
1,2,15579,0.8815475,0.98645115
2,2,15580,0.4538352,0.9874335
3,2,15581,0.4289308,0.7697499
5,2,15582,0.87488556,0.9858291
2,1,15583,0.8541334,0.9049696
3,2,15584,0.87474424,0.97608805
0,0,15585,0.39061514,0.5447857
2,0,15586,0.46262863,0.33333334
6,2,15587,0.56160057,0.98773116
4,2,15588,0.53957087,0.9906045
4,2,15589,0.42232636,0.99183434
0,0,15590,0.7811951,0.8087869
5,2,15591,0.47277704,0.9323548
4,2,15592,0.85406864,0.9929848
4,2,15593,0.85408825,0.560583
2,1,15594,0.8749505,0.95250195
4,2,15595,0.42902353,0.9906708
4,2,15596,0.5623046,0.98971367
7,2,15597,0.5316524,0.9875971
5,2,15598,0.5008691,0.99573123
7,2,15599,0.57403773,0.9906444
6,2,15600,0.12501778,0.9944782
6,1,15601,0.6251283,0.84162307
7,0,15602,0.47984645,0.63067806
4,2,15603,0.63351476,0.99302953
6,2,15604,0.3837453,0.9132214
7,0,15605,0.58636326,0.6377762
3,2,15606,0.6783528,0.9903454
6,2,15607,0.45162368,0.7474863
3,2,15608,0.5153071,0.88613087
3,2,15609,0.6844029,0.996705
2,2,15610,0.51123035,0.81284505
2,2,15611,0.4508941,0.9964815
4,2,15612,0.3408396,0.8845682
2,1,15613,0.3543518,0.43757346
5,2,15614,0.35445997,0.61420417
4,2,15615,0.6190551,0.9923994
5,2,15616,0.845699,0.8645733
2,0,15617,0.78135455,0.46277013
4,2,15618,0.751571,0.98509943
2,0,15619,0.51727504,0.9277333
2,1,15620,0.47703114,0.9487676
7,2,15621,0.8806305,0.98550755
7,0,15622,0.8245379,0.8472348
6,1,15623,0.625152,0.6981115
0,0,15624,0.7812403,0.65001935
7,2,15625,0.62488973,0.5243975
6,0,15626,0.8417164,0.33333334
3,2,15627,0.5923114,0.9682215
7,2,15628,0.6339775,0.98845065
7,2,15629,0.68627197,0.5387767
3,2,15630,0.52080345,0.99489105
1,0,15631,0.8749601,0.9813512
5,2,15632,0.85341644,0.99050117
4,2,15633,0.61082447,0.95011544
2,2,15634,0.87485963,0.97641516
6,0,15635,0.30438355,0.79877955
3,2,15636,0.4884904,0.98705506
2,0,15637,0.76441,0.5296213
1,1,15638,0.6208846,0.9445172
7,2,15639,0.5636993,0.47008577
2,0,15640,0.7082352,0.33333334
2,1,15641,0.8541324,0.9525056
1,2,15642,0.4045059,0.994149
6,1,15643,0.88524413,0.848907
7,2,15644,0.41912282,0.95878136
4,2,15645,0.8540764,0.5606678
4,2,15646,0.8244749,0.8310578
7,2,15647,0.5650501,0.98038113
6,2,15648,0.7549638,0.5813467
2,2,15649,0.87496823,0.98858297
3,2,15650,0.51811093,0.6663732
3,2,15651,0.52875626,0.6304302
1,1,15652,0.8541435,0.92598474
4,2,15653,0.6285967,0.9937406
3,2,15654,0.42527583,0.9918552
4,2,15655,0.41390523,0.9956075
6,2,15656,0.2814681,0.9947248
0,0,15657,0.65995055,0.6578825
6,2,15658,0.57104284,0.9899211
0,1,15659,0.36530027,0.80172306
4,2,15660,0.5185328,0.8301596
5,2,15661,0.31323475,0.9889351
6,0,15662,0.3851753,0.54623073
4,2,15663,0.6489551,0.9702836
7,0,15664,0.8248516,0.968224
1,2,15665,0.44541687,0.9950363
0,2,15666,0.6406169,0.98712045
1,1,15667,0.37533,0.93830323
4,2,15668,0.83750474,0.84087867
2,2,15669,0.60617524,0.99307954
1,1,15670,0.8540709,0.92614216
3,2,15671,0.3046059,0.85908085
7,2,15672,0.8247017,0.99259204
3,1,15673,0.5017347,0.5213966
4,2,15674,0.60940707,0.5274036
2,2,15675,0.58671093,0.9884466
5,2,15676,0.7809881,0.9386734
6,0,15677,0.5482414,0.8864499
6,0,15678,0.47223875,0.7140954
5,2,15679,0.70354956,0.9750587
6,0,15680,0.78123724,0.33333334
2,0,15681,0.58779526,0.56542104
3,2,15682,0.7683248,0.99227226
4,2,15683,0.38522825,0.99221486
1,2,15684,0.78076327,0.99539787
6,0,15685,0.37498355,0.6184443
4,2,15686,0.7811234,0.99203765
4,2,15687,0.8248603,0.98645216
5,1,15688,0.70832825,0.95591223
4,2,15689,0.55069864,0.98285025
5,2,15690,0.85404444,0.9861998
5,2,15691,0.5080057,0.9926201
7,2,15692,0.3999292,0.8924195
1,0,15693,0.86645603,0.4161353
2,2,15694,0.5735808,0.9904852
7,1,15695,0.4504932,0.5360951
5,2,15696,0.48192048,0.7730171
2,2,15697,0.50370294,0.9567337
6,2,15698,0.44553265,0.8461008
4,2,15699,0.35529536,0.99397916
3,2,15700,0.35756767,0.99087495
2,2,15701,0.41566834,0.6817567
5,2,15702,0.38341582,0.9934842
2,2,15703,0.53082883,0.9902578
6,1,15704,0.87498987,0.5983691
5,2,15705,0.481647,0.9755134
0,0,15706,0.78116494,0.85885394
3,2,15707,0.6120534,0.987983
3,2,15708,0.87485236,0.99332553
6,0,15709,0.4848742,0.6279274
0,0,15710,0.5207593,0.8195995
1,0,15711,0.8905953,0.9813514
0,2,15712,0.78120416,0.9941091
7,2,15713,0.42415455,0.99309397
6,2,15714,0.824699,0.9910097
3,2,15715,0.74539024,0.9938288
5,2,15716,0.6832101,0.9933592
4,2,15717,0.794897,0.85567456
6,2,15718,0.51865864,0.9924659
3,2,15719,0.63701934,0.9552315
4,2,15720,0.39056227,0.9906513
6,0,15721,0.7283875,0.93489844
4,2,15722,0.92026955,0.99271125
4,2,15723,0.8247689,0.9544959
1,2,15724,0.37421778,0.9453577
4,2,15725,0.41624102,0.99129885
3,2,15726,0.42540005,0.7551793
4,2,15727,0.6251048,0.99093395
7,2,15728,0.7478755,0.92943287
5,2,15729,0.5075062,0.98772264
5,2,15730,0.50373894,0.99563134
2,1,15731,0.434533,0.8012641
4,2,15732,0.5663407,0.9908425
0,2,15733,0.6655596,0.6663732
7,0,15734,0.7080334,0.9500468
